City,Area,Building_Type,Energy_Consumption_Per_SqM,Water_Usage_Per_Building,Waste_Recycled_Percentage,Occupancy_Rate,Smart_Devices_Count,Maintenance_Resolution_Time,Number_of_Residents,Electricity_Bill,Energy_Consumption_Category,Water_Usage_Category,Smart_Devices_Category,Maintenance_Time_Category,Cluster
Bangalore,Hebbal,Institutional,0.0,0.020191591307692297,0.39097327839505036,0.9229518873714533,0.3684210526315789,0.042246120530755604,0.2313883299798793,0.4946667463017585,Low,Low,Moderate,Fast,0
Bangalore,Koramangala,Institutional,0.00032163520000000334,0.9999999999999999,0.5579205010869954,0.5529979726995702,0.21052631578947367,0.04790096544116934,0.8511066398390342,0.30065024566335746,Low,High,Moderate,Fast,1
Bangalore,Hebbal,Institutional,0.0883361191,0.1990554933076923,0.49340624405831673,0.8173913353540401,0.21052631578947367,0.009957447296843946,0.6317907444668008,0.22788854578671625,Low,Low,Moderate,Fast,0
Bangalore,Malleshwaram,Institutional,0.5286684585000001,0.1506987263846154,0.04481241300986164,0.8069311472449379,0.0,0.03862051332966898,0.8571428571428572,0.3669989147467066,High,Low,Few,Fast,2
Bangalore,Banashankari,Residential,0.384336291,0.0,1.0,0.6211670372764823,0.2631578947368421,0.1945809266889209,0.44064386317907445,0.1726659273701695,Medium,Low,Moderate,Medium,0
Bangalore,Koramangala,Commercial,0.08015506975000003,0.126702451,0.45882698394044646,0.20206327513016661,0.10526315789473684,0.046784153129320216,0.7605633802816902,0.35719742697718665,Low,Low,Few,Fast,0
Bangalore,Electronic City,Industrial,1.0,0.9999999999999999,0.2214044658601375,0.4911153764044215,0.2631578947368421,0.015390385034546011,0.13078470824949698,0.5332746241544228,High,High,Moderate,Fast,2
Bangalore,Jayanagar,Residential,0.44812475649999994,0.9999999999999999,0.43259900551638675,0.6116005242132018,0.47368421052631576,0.0015781201841034154,0.5311871227364185,0.5616300220743772,Medium,High,Moderate,Fast,1
Bangalore,Malleshwaram,Institutional,0.0,0.19950443715384614,0.20333630183159715,0.9698135263637249,0.21052631578947367,0.021847388999166925,0.26760563380281693,0.35405711972850934,Low,Low,Moderate,Fast,0
Bangalore,Malleshwaram,Institutional,0.0,0.3040877388461538,0.4916235527723612,0.8321906622494051,0.05263157894736842,0.04888268349396681,0.23742454728370221,0.8680491690042916,Low,Medium,Few,Fast,0
Bangalore,BTM Layout,Industrial,0.0,0.8310687469230769,0.22244649822377116,0.6815545638442249,0.42105263157894735,0.0021761497285272408,0.24346076458752516,0.6073456119219778,Low,High,Moderate,Fast,1
Bangalore,BTM Layout,Commercial,0.0,0.9999999999999999,0.06918665206624137,0.918445481659512,0.15789473684210525,0.054989423695641,0.6438631790744467,0.4029846515904582,Low,High,Few,Medium,1
Bangalore,Hebbal,Commercial,0.0,0.5377315605384615,0.3913878777459881,0.818900745925397,0.3157894736842105,0.04181860967490278,0.7766599597585514,0.5866608082615353,Low,High,Moderate,Fast,1
Bangalore,HSR Layout,Commercial,0.0,0.22830815346153843,0.4054310550145144,0.662656287680903,0.2631578947368421,0.09928054242191342,0.9195171026156942,0.3168185194494455,Low,Medium,Moderate,Medium,0
Bangalore,Banashankari,Institutional,0.0017043861500000146,0.25545111015384614,0.44091134850224173,0.668562360515567,0.21052631578947367,0.001459321683230902,0.8450704225352114,0.447498268243456,Low,Medium,Moderate,Fast,0
Bangalore,HSR Layout,Residential,0.0,0.7611325146153847,0.13390111428999021,0.6865950720340667,0.10526315789473684,0.0982982666044491,0.7686116700201208,0.35114649751352267,Low,High,Few,Medium,1
Bangalore,Jayanagar,Residential,1.0,0.0,0.5188802025966364,0.8146825194106944,0.3684210526315789,0.04148078066102065,0.9879275653923542,0.21767546260742254,High,Low,Moderate,Fast,2
Bangalore,Malleshwaram,Commercial,0.0,0.5896183991538462,0.4552999749247055,0.33382440145602243,0.3684210526315789,0.024894161655941077,0.17303822937625754,0.4912012634733775,Low,High,Moderate,Fast,1
Bangalore,Banashankari,Industrial,0.3075592625,0.18405354746153846,0.21787168967047893,0.8876321857904343,0.3684210526315789,0.3087030987435744,0.579476861167002,0.4067584218496935,Medium,Low,Moderate,Slow,0
Bangalore,Koramangala,Commercial,0.14622916734999997,0.9999999999999999,0.2741377396886093,0.818491988506987,0.2631578947368421,0.00893265255792644,0.27364185110663986,0.4183908224146772,Low,High,Moderate,Fast,1
Bangalore,Malleshwaram,Commercial,1.0,0.0,0.6489733813461005,0.7321550411687776,0.21052631578947367,0.04427414221758602,0.10462776659959759,0.403429057149803,High,Low,Moderate,Fast,2
Bangalore,Electronic City,Industrial,0.0,0.5286330687692308,0.34804401905280835,0.6835294920970006,0.2631578947368421,0.02055071535848689,0.4104627766599598,0.2668602855362606,Low,High,Moderate,Fast,1
Bangalore,Yelahanka,Commercial,0.1304434953,0.3506147399230769,0.5519213729973687,0.6892052362164329,0.0,0.042366005590632166,0.6981891348088531,0.6567376779519378,Low,Medium,Few,Fast,0
Bangalore,Yelahanka,Industrial,1.0,0.6370246123076924,0.4018584637565317,0.6778956608547636,0.6842105263157894,0.04583926120133669,0.1006036217303823,0.446686430040733,High,High,Many,Fast,2
Bangalore,Malleshwaram,Industrial,1.0,0.0,0.689036966915582,0.602441362519874,0.0,0.004729291804332625,0.6559356136820926,0.3658232412406382,High,Low,Few,Fast,2
Bangalore,Indiranagar,Residential,1.0,0.5134322823846154,0.37545342390323416,0.42749942980969413,0.3157894736842105,0.06482385994299564,0.8229376257545272,0.20239775401569365,High,High,Moderate,Medium,2
Bangalore,Banashankari,Industrial,0.0,0.4802771696923077,0.5400790304425853,0.9237375019752385,0.42105263157894735,0.05948829328916985,0.8028169014084507,0.6277360759586711,Low,Medium,Moderate,Medium,0
Bangalore,Indiranagar,Commercial,0.0,0.4788322254615385,0.3532632543078731,0.8091602531027597,0.2631578947368421,0.09415581454352565,0.07847082494969819,0.5515207771766789,Low,Medium,Moderate,Medium,0
Bangalore,Hebbal,Industrial,0.578419699,0.5577293328461538,0.37907495793101137,0.8070778489353927,0.10526315789473684,0.0047975768414380005,0.5010060362173039,0.4079205784391812,High,High,Few,Fast,2
Bangalore,BTM Layout,Commercial,1.0,0.7141977369230769,0.3800668572051605,0.8772817559496564,0.05263157894736842,0.018617985548557064,0.4366197183098592,0.2063304642346646,High,High,Few,Fast,2
Bangalore,Koramangala,Industrial,0.3602378165,0.9999999999999999,0.08345759005555765,0.6538213257775599,0.15789473684210525,0.06255131379337711,0.358148893360161,0.6678068127158745,Medium,High,Few,Medium,1
Bangalore,Malleshwaram,Residential,0.385795671,0.08805014315384613,0.5134812028113489,0.7447628180946563,0.3157894736842105,0.007490896267645528,0.07645875251509054,0.35048419149408633,Medium,Low,Moderate,Fast,0
Bangalore,Hebbal,Commercial,0.0,0.9999999999999999,0.31254499278392794,0.5191402032902808,0.3157894736842105,0.06840753068894226,0.36619718309859156,0.30238999406621725,Low,High,Moderate,Medium,1
Bangalore,Hebbal,Commercial,0.850605319,0.3766650894615384,0.22134887217907573,0.5451840399413173,0.21052631578947367,0.00305158597032551,0.4486921529175051,0.39998138571750846,High,Medium,Moderate,Fast,2
Bangalore,Yelahanka,Commercial,0.0,0.0,0.1381209368779978,0.7621342050769954,0.10526315789473684,0.02172979846103948,0.3279678068410463,0.4665058013726621,Low,Low,Few,Fast,0
Bangalore,Koramangala,Industrial,0.04331585985000003,0.0,0.04240401176147804,0.8553017499098821,0.3684210526315789,0.1296235974671405,0.4688128772635815,0.3812420088702308,Low,Low,Moderate,Medium,0
Bangalore,Whitefield,Residential,0.16560841255000003,0.15909500646153846,0.7460868825852731,0.5500143181953344,0.6842105263157894,0.09587776601122955,0.7565392354124749,0.0,Low,Low,Many,Medium,0
Bangalore,Yelahanka,Residential,0.2813637219999999,0.9999999999999999,0.3898382510553095,0.9988918546434482,0.3157894736842105,0.06148263751258201,0.38631790744466804,0.44682563778599654,Low,High,Moderate,Medium,1
Bangalore,Malleshwaram,Residential,0.0,0.7922379876923077,0.2906182755702376,0.8825473270058652,0.15789473684210525,0.14571838603678794,0.9979879275653923,0.5523461388816457,Low,High,Few,Medium,1
Bangalore,Indiranagar,Residential,0.0,0.9999999999999999,0.22650129636537109,0.4731110018338214,0.9473684210526316,0.07604077294735828,0.16901408450704225,0.2679658436832014,Low,High,Many,Medium,1
Bangalore,Banashankari,Industrial,0.45739974299999997,0.4063814101538461,0.4677625980712245,0.6309003918674542,0.5789473684210527,0.041281885706217436,0.9255533199195172,0.6523809485639558,Medium,Medium,Many,Fast,2
Bangalore,Indiranagar,Commercial,0.005422526350000012,0.2924414706923077,0.3787230000289882,0.882552264877984,0.10526315789473684,0.3980331830017127,0.4869215291750503,0.544864968675256,Low,Medium,Few,Slow,0
Bangalore,Koramangala,Institutional,0.40283980099999994,0.0,0.2512522009596223,0.9412342932958282,0.2631578947368421,0.07243603366724699,0.9517102615694165,0.4811885581237329,Medium,Low,Moderate,Medium,0
Bangalore,Jayanagar,Residential,0.0,0.15214139638461538,0.12303086093887049,0.5013467751024858,0.0,0.0535401709258487,0.3460764587525151,0.24867332959646504,Low,Low,Few,Medium,0
Bangalore,Malleshwaram,Institutional,0.2420910335,0.28399647476923073,0.31504510112502565,0.7246877507989208,0.21052631578947367,0.028580855610508202,0.7887323943661972,0.4514108890541359,Low,Medium,Moderate,Fast,0
Bangalore,Electronic City,Industrial,0.3204104360000001,0.0,0.8115433761749477,0.9476246256179004,0.10526315789473684,0.17492678953969001,0.07243460764587525,0.4633374470395248,Medium,Low,Few,Medium,0
Bangalore,HSR Layout,Industrial,0.0,0.03788170923076922,0.2871895694561788,0.5600067814609905,0.10526315789473684,0.018494783079965507,0.17303822937625754,0.394838241294948,Low,Low,Few,Fast,0
Bangalore,Banashankari,Institutional,0.05778770105000003,0.5475875234615384,0.39174873078702144,0.9351425151687234,0.10526315789473684,0.00045530243187737185,0.2575452716297787,0.5474472965286868,Low,High,Few,Fast,1
Bangalore,Electronic City,Commercial,0.0,0.8696391592307692,0.22779612024743623,0.7119306763073802,0.3684210526315789,0.01130105605065293,0.3883299798792757,0.35112080935084167,Low,High,Moderate,Fast,1
Bangalore,Electronic City,Institutional,0.0,0.9999999999999999,0.4525307936924098,0.7622609547272684,0.736842105263158,0.00587755904337374,0.6398390342052315,0.365092227312346,Low,High,Many,Fast,1
Bangalore,Malleshwaram,Industrial,1.0,0.9999999999999999,0.25932732535954295,0.7416087267087569,0.15789473684210525,0.020385340791497106,0.08450704225352114,0.3031958653446263,High,High,Few,Fast,2
Bangalore,Jayanagar,Institutional,0.04184751689999999,0.6375402384615385,0.20493507609707576,0.8497769918289888,0.21052631578947367,0.11802575137454546,0.8269617706237425,0.33692930323470566,Low,High,Moderate,Medium,1
Bangalore,Malleshwaram,Residential,0.9950529605,0.26683177684615383,0.6266376787892534,0.5281785450314281,0.21052631578947367,0.06283844732743343,0.7142857142857143,0.3841651745780807,High,Medium,Moderate,Medium,2
Bangalore,Jayanagar,Residential,0.0,0.6239144584615385,0.10049984571346254,0.8913578117617162,0.10526315789473684,0.00949293094192602,0.3179074446680081,0.3785016511329754,Low,High,Few,Fast,1
Bangalore,Whitefield,Commercial,0.6081060135,0.9999999999999999,0.7712862416230868,0.6846729565404809,0.42105263157894735,0.10137590278174788,0.20925553319919518,0.37145696393329775,High,High,Moderate,Medium,1
Bangalore,Banashankari,Institutional,0.821049667,0.0,0.3418945590878281,0.9458327177427452,0.05263157894736842,0.03932022595496626,0.909456740442656,0.5525838461937238,High,Low,Few,Fast,2
Bangalore,Koramangala,Institutional,0.4290849455,0.25190119323076926,0.5189388509731124,0.6865960156353119,0.5789473684210527,0.04040975260438859,0.45875251509054327,0.6433091829919639,Medium,Medium,Many,Fast,0
Bangalore,BTM Layout,Institutional,0.22839248304999998,0.9999999999999999,0.3776240746353204,0.616002003604596,0.21052631578947367,0.024124755313125745,0.4346076458752515,0.20668756008406153,Low,High,Moderate,Fast,1
Bangalore,Koramangala,Institutional,0.14806836015000002,0.21864397715384615,0.09563720984450656,0.8603066610828716,0.10526315789473684,0.14141288355767398,0.5291750503018109,0.6396656755795738,Low,Medium,Few,Medium,0
Bangalore,Electronic City,Commercial,0.07178247630000001,0.4987182278461538,0.3316518922906416,0.8228789713262128,0.3684210526315789,0.020330035148638542,0.8390342052313884,0.5134410930197595,Low,Medium,Moderate,Fast,1
Bangalore,HSR Layout,Industrial,1.0,0.5278248326923077,0.17667316015865497,0.8761609212942787,0.21052631578947367,0.0049946760835679616,0.977867203219316,0.2676478373817204,High,High,Moderate,Fast,2
Bangalore,Yelahanka,Commercial,1.0,0.0030190292307692157,0.35641765625074406,0.5139385412968857,0.0,0.019055874200368736,0.09657947686116701,0.35595761381718866,High,Low,Few,Fast,2
Bangalore,Whitefield,Industrial,1.0,0.1921431496153846,0.3205294033203909,0.7250043474805713,0.42105263157894735,0.07763466152814838,0.7062374245472838,0.45221361865767357,High,Low,Moderate,Medium,2
Bangalore,Yelahanka,Industrial,0.0,0.15941046469230769,0.10655281283789739,0.8063632036405046,0.47368421052631576,0.0640807671222259,0.8873239436619719,0.1481747693146041,Low,Low,Moderate,Medium,0
Bangalore,Koramangala,Industrial,0.7344135224999999,0.0,0.8157221586156058,0.80954260098328,0.10526315789473684,0.010723996636796018,0.2454728370221328,0.3940822426155076,High,Low,Few,Fast,2
Bangalore,Koramangala,Institutional,1.0,0.0,0.6425739705006125,0.8750028235001797,0.2631578947368421,0.006009422744997453,0.9215291750503019,0.4900902536518546,High,Low,Moderate,Fast,2
Bangalore,HSR Layout,Commercial,0.0,0.9999999999999999,0.2321019830686823,0.7690244316594254,0.05263157894736842,0.06476715944070599,0.607645875251509,0.29096538716378534,Low,High,Few,Medium,1
Bangalore,HSR Layout,Industrial,0.0,0.09148169723076924,0.27883957985939284,0.47950490266436174,0.15789473684210525,0.06813335383257338,0.048289738430583505,0.17564036340556688,Low,Low,Few,Medium,0
Bangalore,Koramangala,Residential,0.7635448649999999,0.4076727643846154,0.2363165692503231,0.8090151875303755,0.3157894736842105,0.024492116376555753,0.26156941649899396,0.43883150934489207,High,Medium,Moderate,Fast,2
Bangalore,Hebbal,Industrial,0.39082035800000003,0.11911999238461535,0.3178880371660043,0.9094553686559028,0.2631578947368421,0.1272920838458935,0.8611670020120725,0.753940883654005,Medium,Low,Moderate,Medium,0
Bangalore,Indiranagar,Commercial,1.0,0.9999999999999999,0.15200564333525765,0.5291400008448123,0.6842105263157894,0.38507002199030826,0.7424547283702214,0.2958480526195028,High,High,Many,Slow,2
Bangalore,HSR Layout,Institutional,0.0,0.07704247553846152,0.31136775910862907,0.7020685200249615,0.05263157894736842,0.011898793429078527,0.875251509054326,0.29995420474181866,Low,Low,Few,Fast,0
Bangalore,Indiranagar,Residential,0.9395375834999999,0.2780900126153846,0.27289591354039994,0.5221682534556783,0.10526315789473684,0.04957951429535078,0.4486921529175051,0.37624617883052863,High,Medium,Few,Fast,2
Bangalore,Banashankari,Industrial,0.0,0.9999999999999999,0.43826231266297105,0.8408462777220458,0.10526315789473684,0.00026071380239421627,0.1971830985915493,0.6538195364777786,Low,High,Few,Fast,1
Bangalore,Yelahanka,Institutional,0.0,0.9999999999999999,0.7142228932207023,0.8211193127971173,0.15789473684210525,0.07702703595382726,0.7062374245472838,0.1485843832238114,Low,High,Few,Medium,1
Bangalore,Whitefield,Commercial,0.0,0.0045534713076923194,0.7939923469107731,0.7736662084370335,0.10526315789473684,0.029126881353527354,0.5814889336016097,0.5283934815548817,Low,Low,Few,Fast,0
Bangalore,Hebbal,Commercial,1.0,0.9999999999999999,0.34351278420231457,0.8147005252125712,0.2631578947368421,0.011070430047535523,0.9738430583501007,0.33384086999935414,High,High,Moderate,Fast,2
Bangalore,HSR Layout,Residential,0.5706602295000001,0.31756472807692304,0.6235757715631325,0.6820696424561347,0.10526315789473684,0.08837221718966584,0.3943661971830986,0.34736236361588907,High,Medium,Few,Medium,2
Bangalore,Banashankari,Residential,0.30528196750000003,0.35357861353846154,0.8656609670460923,0.6313736597608516,0.15789473684210525,0.1106584231150809,0.21730382293762576,0.24928824449476483,Medium,Medium,Few,Medium,0
Bangalore,Jayanagar,Industrial,0.08334605125000005,0.0,0.2497455219286029,0.8354291227378374,0.5789473684210527,0.00597344002841993,0.6981891348088531,0.3686448510068187,Low,Low,Many,Fast,0
Bangalore,Electronic City,Institutional,1.0,0.0,0.11190254002730733,0.6212104141446928,0.15789473684210525,0.002090960227960195,0.44064386317907445,0.253814783259802,High,Low,Few,Fast,2
Bangalore,Indiranagar,Institutional,0.12373456225000001,0.8474846930769232,0.18376652450756634,0.8830139132841115,0.15789473684210525,0.021656748618147467,0.5291750503018109,0.3226474556202423,Low,High,Few,Fast,1
Bangalore,Hebbal,Commercial,1.0,0.3739187804615385,0.04725375189196364,0.9051376384909917,0.3157894736842105,0.05789646145252905,0.8249496981891349,0.0210907437104845,High,Medium,Moderate,Medium,2
Bangalore,Hebbal,Commercial,0.18370616085000002,0.2878542339230769,0.7136954643165898,0.8172316001106492,0.42105263157894735,0.10322172770729576,0.4164989939637827,0.13580383603256013,Low,Medium,Moderate,Medium,0
Bangalore,Whitefield,Industrial,0.10483967434999997,0.8519335392307693,0.5292256808813977,0.7543723776199441,0.10526315789473684,0.04494506966365733,0.6398390342052315,0.46048257120772934,Low,High,Few,Fast,1
Bangalore,Indiranagar,Industrial,0.2158707949,0.9618113069230768,0.6481572481532915,0.4316055522935023,0.05263157894736842,0.0501596072803345,0.16297786720321933,0.6056029517152469,Low,High,Few,Medium,1
Bangalore,Jayanagar,Commercial,0.018983956550000014,0.0,0.48781193169199183,0.4343253111202383,0.15789473684210525,0.10590071289499992,0.048289738430583505,0.9141259567539929,Low,Low,Few,Medium,0
Bangalore,Whitefield,Commercial,0.7825829845000001,0.5709123176153846,0.09212585409533848,0.7517963029761278,0.2631578947368421,0.04254979979469674,0.3722334004024145,0.5526553034600958,High,High,Moderate,Fast,2
Bangalore,Hebbal,Institutional,0.273952112,0.0,0.29705035418946635,0.6593360104778581,0.21052631578947367,0.05522760485027686,0.8672032193158954,0.32697857555989673,Low,Low,Moderate,Medium,0
Bangalore,Koramangala,Institutional,0.0,0.916776836923077,0.699138168468769,0.9128396207600564,0.21052631578947367,0.040866407656628106,0.7726358148893361,0.09664751015204105,Low,High,Moderate,Fast,1
Bangalore,Jayanagar,Institutional,1.0,0.6691493084615385,0.47784595495678334,0.9463607337010791,0.10526315789473684,0.15372426409296874,0.014084507042253523,0.49232008859530657,High,High,Few,Medium,2
Bangalore,Hebbal,Industrial,0.11324880675000004,0.9999999999999999,0.40477950652500905,0.9856144751698155,0.15789473684210525,0.013971081600481855,0.24748490945674045,0.1799257322109823,Low,High,Few,Fast,1
Bangalore,Yelahanka,Institutional,0.33821178650000006,0.0,0.12972926496139114,0.9568965464453041,0.0,0.016049712691975304,0.2977867203219316,0.2811172663143046,Medium,Low,Few,Fast,0
Bangalore,Malleshwaram,Residential,1.0,0.0,0.06901247152323686,0.7690634679376134,0.15789473684210525,0.006963684402961801,0.19517102615694165,0.5466143265012949,High,Low,Few,Fast,2
Bangalore,Malleshwaram,Residential,0.48409947799999997,0.10118945661538464,0.4033813680202397,0.8067283772009353,0.3684210526315789,0.1148231614341689,0.43259557344064387,0.45381569095233015,Medium,Low,Moderate,Medium,0
Bangalore,HSR Layout,Institutional,0.0,0.0795482549230769,0.616549338690329,0.7502868444229877,0.15789473684210525,0.02887331213293108,0.2012072434607646,0.2620051252590162,Low,Low,Few,Fast,0
Bangalore,Whitefield,Institutional,1.0,0.06435530484615384,0.7009602637126346,0.9718679479195507,0.21052631578947367,0.022855342200387666,0.4366197183098592,0.14011791362476927,High,Low,Moderate,Fast,2
Bangalore,Hebbal,Commercial,0.4910576965,0.9999999999999999,0.33632355023023836,0.8278544776833123,0.21052631578947367,0.41354461107349444,0.7364185110663984,0.44096399972138506,Medium,High,Moderate,Slow,1
Bangalore,Yelahanka,Commercial,0.05586973665,0.06698245276923076,0.7923583188020007,0.6270894398303787,0.05263157894736842,0.2075440585956666,0.9275653923541248,0.46032163014723954,Low,Low,Few,Medium,0
Bangalore,HSR Layout,Industrial,0.0,0.09029628899999997,0.1248285638815788,0.9633586510119365,0.0,0.34218784558881216,0.8289738430583502,0.6434916717147028,Low,Low,Few,Slow,0
Bangalore,Whitefield,Residential,0.9350010469999999,0.942009426153846,0.6315457440969118,0.8977476533333983,0.10526315789473684,0.007829374255717642,0.8309859154929577,0.016915635932941528,High,High,Few,Fast,2
Bangalore,Jayanagar,Residential,0.4758316305,0.30566469146153846,0.1403327272841638,0.919532540783706,0.0,0.163433841413657,0.5191146881287727,0.42622064201265625,Medium,Medium,Few,Medium,2
Bangalore,Yelahanka,Industrial,0.32181039349999996,0.9994510753846154,0.13044821005192506,0.550044824405726,0.42105263157894735,0.0211998737585692,0.7847082494969819,0.5514345429368651,Medium,High,Moderate,Fast,1
Bangalore,Hebbal,Institutional,1.0,0.0,0.43341198173631246,0.7503533055093031,0.2631578947368421,0.0006288337362208435,0.7142857142857143,0.34178871032379965,High,Low,Moderate,Fast,2
Bangalore,Whitefield,Institutional,0.9154925105,0.3604565323846154,0.2208411501927448,0.8401808404789646,0.0,0.02685278474649397,0.020120724346076462,0.15732524898914868,High,Medium,Few,Fast,2
Bangalore,Hebbal,Industrial,0.0,0.0,0.21662075932711214,0.1906499997165613,0.21052631578947367,0.0399554544324954,0.8350100603621731,0.2626755441881074,Low,Low,Moderate,Fast,0
Bangalore,Koramangala,Residential,0.03017191355000004,0.0,0.36985855326197065,0.6110170735038035,0.0,0.005802307709162582,0.11670020120724348,0.41355067901717074,Low,Low,Few,Fast,0
Bangalore,Electronic City,Residential,0.0,0.9999999999999999,0.48731095314177786,0.8596087885187687,0.47368421052631576,0.043763831577537854,0.5010060362173039,0.3313214841499893,Low,High,Moderate,Fast,1
Bangalore,BTM Layout,Institutional,0.7717760465000001,0.0,0.44781929680307503,0.5032280848226031,0.3157894736842105,0.11482161694694049,0.2796780684104628,0.45533395911683355,High,Low,Moderate,Medium,2
Bangalore,Malleshwaram,Commercial,0.0,0.4309125239230769,0.12091972118993465,0.8889064320545963,0.15789473684210525,0.025555936448010033,0.6720321931589538,0.6082883219885753,Low,Medium,Few,Fast,0
Bangalore,Yelahanka,Industrial,0.3827851675,0.2534549399230769,0.5763430916805796,0.8852516503966292,0.0,0.02327536348721991,0.0744466800804829,0.34506892590684646,Medium,Medium,Few,Fast,0
Bangalore,Electronic City,Industrial,0.828060287,0.17438773507692307,0.6946722571625331,0.859561241608443,0.0,0.02206351889710144,0.24346076458752516,0.5989387496294827,High,Low,Few,Fast,2
Bangalore,Whitefield,Institutional,1.0,0.9999999999999999,0.6248057542804948,0.8736239450012862,0.15789473684210525,0.20171342617283156,0.8189134808853119,0.3895492705357723,High,High,Few,Medium,2
Bangalore,BTM Layout,Industrial,0.06400594515000002,0.0,0.24872887500785945,0.7453198602379478,0.42105263157894735,0.0025015332470091772,0.12877263581488935,0.4608285383528448,Low,Low,Moderate,Fast,0
Bangalore,Yelahanka,Residential,1.0,0.6846295238461539,0.3623048391497137,0.8861582188156962,0.3157894736842105,0.03236737854485228,0.2917505030181087,0.3893218105153788,High,High,Moderate,Fast,2
Bangalore,Electronic City,Institutional,0.0,0.9999999999999999,0.1916477709617565,0.4308785777453715,0.15789473684210525,0.016095098004409905,0.6056338028169015,0.46488960377160143,Low,High,Few,Fast,1
Bangalore,Koramangala,Residential,1.0,0.47797143099999995,0.4323014587278176,0.8113696175543545,0.15789473684210525,0.16592200735355633,0.2494969818913481,0.49215928802896164,High,Medium,Few,Medium,2
Bangalore,Malleshwaram,Commercial,0.0,0.9999999999999999,0.48103104239100397,0.6548247186412403,0.10526315789473684,0.005103386790287268,0.6257545271629779,0.5083207920670512,Low,High,Few,Fast,1
Bangalore,Banashankari,Industrial,0.12973597339999998,0.0,0.4784893942683678,0.510780782280657,0.5789473684210527,0.02883955646007061,0.3822937625754527,0.4081926202623011,Low,Low,Many,Fast,0
Bangalore,Whitefield,Industrial,0.9470040225,0.26357604023076925,0.6433290021580889,0.31686199187945885,0.10526315789473684,0.028375308166523214,0.5271629778672032,0.0,High,Medium,Few,Fast,2
Bangalore,Malleshwaram,Residential,0.0,0.07793718969230767,0.2620134656641381,0.4408713478514943,0.47368421052631576,0.1607421356989895,0.983903420523139,0.5010652049670896,Low,Low,Moderate,Medium,0
Bangalore,Electronic City,Institutional,0.0,0.8556758176923077,0.5358952887950091,0.4079685069109813,0.3684210526315789,0.012570358177625363,0.7243460764587526,0.09873969012413229,Low,High,Moderate,Fast,1
Bangalore,Yelahanka,Institutional,0.710782323,0.9999999999999999,0.5705468313261142,0.8005980304661875,0.05263157894736842,0.06150927991727234,0.903420523138833,0.31252338231821,High,High,Few,Medium,1
Bangalore,Banashankari,Industrial,0.704822129,0.07417457507692307,0.2624671803954813,0.7473315300249461,0.3684210526315789,0.00735044263194104,0.5935613682092555,0.03273358841575699,High,Low,Moderate,Fast,2
Bangalore,Indiranagar,Residential,0.5186331565000001,0.6629394307692307,0.20218450923913203,0.9413344973585986,0.05263157894736842,0.26722364988189073,0.3641851106639839,0.6740195942567483,High,High,Few,Medium,1
Bangalore,Malleshwaram,Commercial,0.6380012820000001,0.0159757039230769,0.7824965740608791,0.7503906869625987,0.10526315789473684,0.0521432648998949,0.3179074446680081,0.47311771141229936,High,Low,Few,Medium,2
Bangalore,Indiranagar,Residential,0.33685182599999997,0.4870528785384616,0.5020355878075884,0.8840768785077147,0.15789473684210525,0.057945644549803915,0.7082494969818914,0.35659612583607453,Medium,Medium,Few,Medium,1
Bangalore,BTM Layout,Institutional,0.0,0.325765514,0.36585786752859994,0.5960033231862354,0.10526315789473684,0.031150721760592415,0.6177062374245473,0.6301701900158344,Low,Medium,Few,Fast,0
Bangalore,Yelahanka,Industrial,0.06813739535000002,0.9999999999999999,0.22841640058910498,0.8909602817161557,0.2631578947368421,0.022364481353082083,0.9597585513078472,0.49110682224300833,Low,High,Moderate,Fast,1
Bangalore,Jayanagar,Industrial,0.0,0.5675687907692307,0.3849749746518222,0.759354056377929,0.3157894736842105,0.012377118735647175,0.5754527162977867,0.4272199201023095,Low,High,Moderate,Fast,1
Bangalore,Hebbal,Industrial,1.0,0.17694136676923078,0.056823333015299925,0.6226669852328285,0.21052631578947367,0.05398652731695047,0.323943661971831,0.46964312688399895,High,Low,Moderate,Medium,2
Bangalore,BTM Layout,Commercial,0.40670679100000007,0.0,0.1342591214416894,0.894719221378774,0.2631578947368421,0.26900651710201046,0.5271629778672032,0.34777608751195627,Medium,Low,Moderate,Medium,0
Bangalore,Banashankari,Commercial,0.1341842446,0.0,0.2123718565538996,0.6514941016675988,0.21052631578947367,0.023914951544132035,0.4346076458752515,0.21329952211907643,Low,Low,Moderate,Fast,0
Bangalore,Banashankari,Institutional,0.21493062975,0.04253944238461538,0.5896309224570728,0.868855067273868,0.42105263157894735,0.15603915477489497,0.8028169014084507,0.5583531592210219,Low,Low,Moderate,Medium,0
Bangalore,Malleshwaram,Residential,1.0,0.06843983507692306,0.5347128205888472,0.5250215387825677,0.15789473684210525,0.008226822939318867,0.8148893360160966,0.39655578284204895,High,Low,Few,Fast,2
Bangalore,Hebbal,Residential,0.0,0.9999999999999999,0.541691385855618,0.9723838323824725,0.42105263157894735,0.22412099807779168,0.971830985915493,0.1318509018382501,Low,High,Moderate,Medium,1
Bangalore,Jayanagar,Residential,0.41183345700000007,0.4798180654615385,0.0759508602746081,0.45334807547343403,0.10526315789473684,0.023084022012282962,0.3621730382293763,0.48724135885650816,Medium,Medium,Few,Fast,1
